age_group,room,activity_code,subcategory,avg_minutes_per_day,avg_hours_per_day,weighted_respondents,unweighted_respondents
65+,Caregiving,030499,"Caring for household adults, n.e.c.*",0.5290898627524768,0.008818164379207948,21865350793.675213,2678
65+,Caregiving,030501,Helping hh adults,0.04790530516707726,0.000798421752784621,21865350793.675213,2678
65+,Caregiving,030502,Organization & planning for hh adults,0.055034973824956215,0.0009172495637492702,21865350793.675213,2678
65+,Caregiving,030503,Picking up/dropping off hh adult,0.12126279815618773,0.002021046635936462,21865350793.675213,2678
65+,Caregiving,030504,Waiting associated with helping hh adults,0.25449428912161076,0.0042415714853601795,21865350793.675213,2678
65+,Caregiving,030599,"Helping household adults, n.e.c.*",0.002876220828773142,4.79370138128857e-05,21865350793.675213,2678
65+,Caregiving,040101,Physical care for nonhh children,1.3646514465995487,0.022744190776659144,21865350793.675213,2678
65+,Caregiving,040102,Reading to/with nonhh children,0.12697352425207262,0.0021162254042012105,21865350793.675213,2678
65+,Caregiving,040103,"Playing with nonhh children, not sports",2.5494888660164428,0.042491481100274044,21865350793.675213,2678
65+,Caregiving,040104,Arts and crafts with nonhh children,0.017647054263292397,0.0002941175710548733,21865350793.675213,2678
65+,Caregiving,040105,Playing sports with nonhh children,0.006603142599645073,0.00011005237666075122,21865350793.675213,2678
65+,Caregiving,040106,Talking with/listening to nonhh children,0.3695428676501369,0.0061590477941689484,21865350793.675213,2678
65+,Caregiving,040108,Organization & planning for nonhh children,0.006563913148400315,0.00010939855247333857,21865350793.675213,2678
65+,Caregiving,040109,Looking after nonhh children (as primary activity),0.8374740498008998,0.013957900830014996,21865350793.675213,2678
65+,Caregiving,040110,Attending nonhh children's events,0.7621022152446933,0.012701703587411555,21865350793.675213,2678
65+,Caregiving,040111,Waiting for/with nonhh children,0.2173407466519622,0.0036223457775327035,21865350793.675213,2678
65+,Caregiving,040112,Dropping off/picking up nonhh children,0.5110271175368172,0.008517118625613619,21865350793.675213,2678
65+,Caregiving,040199,"Caring for and helping nonhh children, n.e.c.*",0.018778030737691482,0.0003129671789615247,21865350793.675213,2678
65+,Caregiving,040201,Homework (nonhh children),0.06761999873050709,0.0011269999788417848,21865350793.675213,2678
65+,Caregiving,040203,Home schooling of nonhh children,0.016752048686132816,0.0002792008114355469,21865350793.675213,2678
65+,Caregiving,040301,Providing medical care to nonhh children,0.010181111718360053,0.00016968519530600088,21865350793.675213,2678
65+,Caregiving,040302,Obtaining medical care for nonhh children,0.20995253967463304,0.003499208994577217,21865350793.675213,2678
65+,Caregiving,040303,Waiting associated with nonhh children's health,0.01596145165419449,0.0002660241942365748,21865350793.675213,2678
65+,Caregiving,040401,Physical care for nonhh adults,0.4487411725409387,0.007479019542348978,21865350793.675213,2678
65+,Caregiving,040402,Looking after nonhh adult (as a primary activity),0.11952733067285365,0.0019921221778808943,21865350793.675213,2678
65+,Caregiving,040403,Providing medical care to nonhh adult,0.14493916085665431,0.0024156526809442384,21865350793.675213,2678
65+,Caregiving,040404,Obtaining medical and care services for nonhh adult,0.21365780545856888,0.0035609634243094815,21865350793.675213,2678
65+,Caregiving,040405,Waiting associated with caring for nonhh adults,0.12681974062651985,0.0021136623437753308,21865350793.675213,2678
65+,Caregiving,040501,"Housework, cooking, & shopping assistance for nonhh adults",0.6014062468551643,0.010023437447586072,21865350793.675213,2678
65+,Caregiving,040502,House & lawn maintenance & repair assistance for nonhh adults,0.6255611916117041,0.010426019860195068,21865350793.675213,2678
65+,Caregiving,040503,Animal & pet care assistance for nonhh adults,0.6356559615855293,0.010594266026425488,21865350793.675213,2678
65+,Caregiving,040505,Financial management assistance for nonhh adults,0.1265835948970163,0.0021097265816169383,21865350793.675213,2678
65+,Caregiving,040506,Household management & paperwork assistance for nonhh adults,0.5558344849041639,0.009263908081736065,21865350793.675213,2678
65+,Caregiving,040507,Picking up/dropping off nonhh adult,0.29523397291802633,0.004920566215300439,21865350793.675213,2678
65+,Caregiving,040508,Waiting associated with helping nonhh adults,0.23878786536081947,0.003979797756013658,21865350793.675213,2678
65+,Caregiving,080101,Using paid childcare services,0.005933584926869714,9.889308211449523e-05,21865350793.675213,2678
65+,Caregiving,080201,Banking,0.6557843377720779,0.010929738962867966,21865350793.675213,2678
65+,Caregiving,080202,Using other financial services,0.002194918254288762,3.65819709048127e-05,21865350793.675213,2678
65+,Caregiving,080203,Waiting associated w/banking/financial services,0.010924238888399336,0.00018207064813998894,21865350793.675213,2678
65+,Caregiving,080301,Using legal services,0.03778805866155513,0.0006298009776925854,21865350793.675213,2678
65+,Caregiving,080401,Using health and care services outside the home,5.369486903227564,0.08949144838712607,21865350793.675213,2678
65+,Caregiving,080402,Using in-home health and care services,0.17881162395567807,0.0029801937325946346,21865350793.675213,2678
65+,Caregiving,080403,Waiting associated with medical services,0.6085458326676995,0.010142430544461657,21865350793.675213,2678
65+,Caregiving,080499,"Using medical services, n.e.c.*",0.05099040322812261,0.0008498400538020435,21865350793.675213,2678
65+,Caregiving,080501,Using personal care services,2.101909698950663,0.035031828315844386,21865350793.675213,2678
65+,Caregiving,080502,Waiting associated w/personal care services,0.05180699551084442,0.0008634499251807403,21865350793.675213,2678
65+,Caregiving,080601,Activities rel. to purchasing/selling real estate,0.00819996372692603,0.00013666606211543383,21865350793.675213,2678
65+,Caregiving,080701,Using veterinary services,0.09095856516765254,0.0015159760861275422,21865350793.675213,2678
65+,Caregiving,080702,Waiting associated with veterinary services,0.11446501256723432,0.0019077502094539053,21865350793.675213,2678
65+,Travel,180101,Travel related to personal care,0.7777710658761761,0.012962851097936268,21865350793.675213,2678
65+,Travel,180201,Travel related to housework,0.1698455527616886,0.00283075921269481,21865350793.675213,2678
65+,Travel,180202,"Travel related to food & drink prep., clean-up, & presentation",0.12217127359530382,0.0020361878932550637,21865350793.675213,2678
65+,Travel,180203,"Travel related to interior maintenance, repair, & decoration",0.05096769119721792,0.0008494615199536319,21865350793.675213,2678
65+,Travel,180204,"Travel related to exterior maintenance, repair, & decoration",0.016155525351034854,0.0002692587558505809,21865350793.675213,2678
65+,Travel,180205,"Travel related to lawn, garden, and houseplant care",0.06289766739303855,0.0010482944565506425,21865350793.675213,2678
65+,Travel,180206,Travel related to care for animals and pets (not vet care),0.2559935033931788,0.004266558389886313,21865350793.675213,2678
65+,Travel,180207,Travel related to vehicle care & maintenance (by self),0.1374466915721073,0.002290778192868455,21865350793.675213,2678
65+,Travel,180208,"Travel related to appliance, tool, and toy set-up, repair, & maintenance (by self)",0.0029437636922325836,4.9062728203876396e-05,21865350793.675213,2678
65+,Travel,180209,Travel related to household management,1.929102498329383,0.03215170830548972,21865350793.675213,2678
65+,Travel,180299,"Travel related to household activities, n.e.c.*",0.005329499910967216,8.882499851612027e-05,21865350793.675213,2678
65+,Travel,180301,Travel related to caring for & helping hh children,0.5428375621938127,0.009047292703230212,21865350793.675213,2678
65+,Travel,180303,Travel related to hh children's health,0.0138455993032943,0.00023075998838823834,21865350793.675213,2678
65+,Travel,180304,Travel related to caring for hh adults,0.6711279542584913,0.011185465904308188,21865350793.675213,2678
65+,Travel,180305,Travel related to helping hh adults,0.7256540771976617,0.01209423461996103,21865350793.675213,2678
65+,Travel,180401,Travel related to caring for and helping nonhh children,1.4768677304033044,0.024614462173388408,21865350793.675213,2678
65+,Travel,180403,Travel related to nonhh children's health,0.01293951551428755,0.00021565859190479251,21865350793.675213,2678
65+,Travel,180404,Travel related to caring for nonhh adults,0.16258417604398,0.002709736267399667,21865350793.675213,2678
65+,Travel,180405,Travel related to helping nonhh adults,1.675716088263719,0.027928601471061982,21865350793.675213,2678
65+,Travel,180501,Travel related to working,3.421574346071655,0.05702623910119425,21865350793.675213,2678
65+,Travel,180502,Travel related to work-related activities,0.025401734985982277,0.0004233622497663713,21865350793.675213,2678
65+,Travel,180503,Travel related to income-generating activities,0.11541393022556348,0.0019235655037593913,21865350793.675213,2678
65+,Travel,180504,Travel related to job search & interviewing,0.018837546885907885,0.0003139591147651314,21865350793.675213,2678
65+,Travel,180599,"Travel related to work, n.e.c.*",0.01693448999065485,0.0002822414998442475,21865350793.675213,2678
65+,Travel,180601,Travel related to taking class,0.0182613187660787,0.0003043553127679783,21865350793.675213,2678
65+,Travel,180603,Travel related to research/homework,0.004779522354684995,7.965870591141659e-05,21865350793.675213,2678
65+,Travel,180604,Travel related to registration/administrative activities,0.0032305129446216483,5.3841882410360806e-05,21865350793.675213,2678
65+,Travel,180701,Travel related to grocery shopping,4.871896467107794,0.08119827445179656,21865350793.675213,2678
65+,Travel,180702,Travel related to purchasing gas,1.1127850858632802,0.018546418097721337,21865350793.675213,2678
65+,Travel,180703,Travel related to purchasing food (not groceries),2.253696785458111,0.03756161309096852,21865350793.675213,2678
65+,Travel,180704,"Travel related to shopping, ex groceries, food, and gas",5.817796174598576,0.09696326957664293,21865350793.675213,2678
65+,Travel,180802,Travel related to using financial services and banking,0.5356848883230478,0.008928081472050797,21865350793.675213,2678
65+,Travel,180803,Travel related to using legal services,0.03149004888462928,0.0005248341480771547,21865350793.675213,2678
65+,Travel,180804,Travel related to using medical services,2.7813318817712176,0.04635553136285363,21865350793.675213,2678
65+,Travel,180805,Travel related to using personal care services,0.4844604579718947,0.008074340966198244,21865350793.675213,2678
65+,Travel,180806,Travel related to using real estate services,0.022003348680439717,0.00036672247800732864,21865350793.675213,2678
65+,Travel,180807,Travel related to using veterinary services,0.11909282777886815,0.0019848804629811357,21865350793.675213,2678
65+,Travel,180901,Travel related to using household services,0.09872268510920568,0.001645378085153428,21865350793.675213,2678
65+,Travel,180902,Travel related to using home main./repair/décor./construction svcs,0.052636296569554986,0.0008772716094925831,21865350793.675213,2678
65+,Travel,180903,Travel related to using pet services (not vet),0.15399020146938805,0.0025665033578231343,21865350793.675213,2678
65+,Travel,180904,Travel related to using lawn and garden services,0.002275119284116386,3.7918654735273104e-05,21865350793.675213,2678
65+,Travel,180905,Travel related to using vehicle maintenance & repair services,0.2605600458891917,0.004342667431486528,21865350793.675213,2678
65+,Travel,181001,Travel related to using government services,0.10632353872893405,0.0017720589788155674,21865350793.675213,2678
65+,Travel,181002,Travel related to civic obligations & participation,0.05964718210898581,0.0009941197018164302,21865350793.675213,2678
65+,Travel,181101,Travel related to eating and drinking,6.24448716109022,0.10407478601817033,21865350793.675213,2678
65+,Travel,181201,Travel related to socializing and communicating,4.1211593649478395,0.06868598941579733,21865350793.675213,2678
65+,Travel,181202,Travel related to attending or hosting social events,0.4441126928696005,0.007401878214493341,21865350793.675213,2678
65+,Travel,181203,Travel related to relaxing and leisure,1.1288423812819008,0.01881403968803168,21865350793.675213,2678
65+,Travel,181204,Travel related to arts and entertainment,0.5518367010916633,0.009197278351527722,21865350793.675213,2678
65+,Travel,181205,Travel as a form of entertainment,0.5694144477416477,0.009490240795694129,21865350793.675213,2678
65+,Travel,181299,"Travel rel. to socializing, relaxing, & leisure, n.e.c.*",0.04621987676596028,0.0007703312794326713,21865350793.675213,2678
65+,Travel,181301,Travel related to participating in sports/exercise/recreation,1.6219390321139704,0.027032317201899508,21865350793.675213,2678
65+,Travel,181302,Travel related to attending sporting/recreational events,0.14954033344459106,0.0024923388907431843,21865350793.675213,2678
